"em","sector","year","proxy","proxy_backup"
"Sulfur","Industrial Combustion",2067,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2068,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2069,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2070,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2071,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2072,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2073,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2074,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2075,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2076,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2077,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2078,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2079,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2080,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2081,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2082,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2083,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2084,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2085,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2086,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2087,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2088,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2089,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2090,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2091,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2092,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2093,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2094,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2095,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2096,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2097,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2098,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2099,"Sulfur_2015_INDC","population_2015"
"Sulfur","Industrial Combustion",2100,"Sulfur_2015_INDC","population_2015"
"Sulfur","Residential Commercial Other - Other",2015,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2016,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2017,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2018,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2019,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2020,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2021,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2022,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2023,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2024,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2025,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2026,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2027,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2028,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2029,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2030,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2031,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2032,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2033,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2034,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2035,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2036,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2037,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2038,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2039,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2040,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2041,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2042,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2043,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2044,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2045,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2046,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2047,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2048,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2049,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2050,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2051,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2052,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2053,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2054,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2055,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2056,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2057,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2058,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2059,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2060,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2061,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2062,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2063,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2064,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2065,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2066,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2067,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2068,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2069,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2070,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2071,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2072,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2073,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2074,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2075,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2076,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2077,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2078,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2079,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2080,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2081,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2082,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2083,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2084,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2085,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2086,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2087,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2088,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2089,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2090,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2091,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2092,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2093,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2094,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2095,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2096,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2097,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2098,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2099,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Residential Commercial Other - Other",2100,"Sulfur_2015_RCOO","population_2015"
"Sulfur","Aircraft",2015,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2016,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2017,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2018,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2019,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2020,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2021,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2022,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2023,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2024,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2025,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2026,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2027,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2028,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2029,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2030,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2031,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2032,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2033,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2034,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2035,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2036,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2037,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2038,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2039,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2040,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2041,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2042,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2043,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2044,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2045,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2046,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2047,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2048,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2049,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2050,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2051,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2052,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2053,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2054,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2055,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2056,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2057,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2058,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2059,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2060,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2061,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2062,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2063,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2064,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2065,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2066,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2067,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2068,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2069,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2070,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2071,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2072,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2073,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2074,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2075,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2076,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2077,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2078,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2079,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2080,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2081,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2082,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2083,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2084,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2085,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2086,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2087,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2088,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2089,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2090,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2091,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2092,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2093,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2094,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2095,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2096,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2097,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2098,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2099,"Sulfur_2015_AIR","population_2015"
"Sulfur","Aircraft",2100,"Sulfur_2015_AIR","population_2015"
"Sulfur","Road Transportation",2015,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2016,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2017,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2018,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2019,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2020,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2021,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2022,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2023,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2024,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2025,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2026,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2027,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2028,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2029,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2030,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2031,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2032,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2033,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2034,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2035,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2036,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2037,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2038,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2039,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2040,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2041,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2042,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2043,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2044,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2045,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2046,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2047,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2048,"Sulfur_2015_ROAD","population_2015"
"Sulfur","Road Transportation",2049,"Sulfur_2015_ROAD","population_2015"
